level 3,level 2,level 1
_530000_云南省-3,_530900_临沧市-2,_530926_耿马傣族佤族自治县
_530000_云南省-3,_530900_临沧市-2,_530927_沧源佤族自治县
_530000_云南省-3,_532300_楚雄彝族自治州-2,_532301_楚雄市
_530000_云南省-3,_532300_楚雄彝族自治州-2,_532322_双柏县
_530000_云南省-3,_532300_楚雄彝族自治州-2,_532323_牟定县
_530000_云南省-3,_532300_楚雄彝族自治州-2,_532324_南华县
_530000_云南省-3,_532300_楚雄彝族自治州-2,_532325_姚安县
_530000_云南省-3,_532300_楚雄彝族自治州-2,_532326_大姚县
_530000_云南省-3,_532300_楚雄彝族自治州-2,_532327_永仁县
_530000_云南省-3,_532300_楚雄彝族自治州-2,_532328_元谋县
_530000_云南省-3,_532300_楚雄彝族自治州-2,_532329_武定县
_530000_云南省-3,_532300_楚雄彝族自治州-2,_532331_禄丰县
_530000_云南省-3,_532500_红河哈尼族彝族自治州-2,_532501_个旧市
_530000_云南省-3,_532500_红河哈尼族彝族自治州-2,_532502_开远市
_530000_云南省-3,_532500_红河哈尼族彝族自治州-2,_532503_蒙自市
_530000_云南省-3,_532500_红河哈尼族彝族自治州-2,_532504_弥勒市
_530000_云南省-3,_532500_红河哈尼族彝族自治州-2,_532523_屏边苗族自治县
_530000_云南省-3,_532500_红河哈尼族彝族自治州-2,_532524_建水县
_530000_云南省-3,_532500_红河哈尼族彝族自治州-2,_532525_石屏县
_530000_云南省-3,_532500_红河哈尼族彝族自治州-2,_532527_泸西县
_530000_云南省-3,_532500_红河哈尼族彝族自治州-2,_532528_元阳县
_530000_云南省-3,_532500_红河哈尼族彝族自治州-2,_532529_红河县
_530000_云南省-3,_532500_红河哈尼族彝族自治州-2,_532530_金平苗族瑶族傣族自治县
_530000_云南省-3,_532500_红河哈尼族彝族自治州-2,_532531_绿春县
_530000_云南省-3,_532500_红河哈尼族彝族自治州-2,_532532_河口瑶族自治县
_530000_云南省-3,_532600_文山壮族苗族自治州-2,_532601_文山市
_530000_云南省-3,_532600_文山壮族苗族自治州-2,_532622_砚山县
_530000_云南省-3,_532600_文山壮族苗族自治州-2,_532623_西畴县
_530000_云南省-3,_532600_文山壮族苗族自治州-2,_532624_麻栗坡县
_530000_云南省-3,_532600_文山壮族苗族自治州-2,_532625_马关县
_530000_云南省-3,_532600_文山壮族苗族自治州-2,_532626_丘北县
_530000_云南省-3,_532600_文山壮族苗族自治州-2,_532627_广南县
_530000_云南省-3,_532600_文山壮族苗族自治州-2,_532628_富宁县
_530000_云南省-3,_532800_西双版纳傣族自治州-2,_532801_景洪市
_530000_云南省-3,_532800_西双版纳傣族自治州-2,_532822_勐海县
_530000_云南省-3,_532800_西双版纳傣族自治州-2,_532823_勐腊县
_530000_云南省-3,_532900_大理白族自治州-2,_532901_大理市
_530000_云南省-3,_532900_大理白族自治州-2,_532922_漾濞彝族自治县
_530000_云南省-3,_532900_大理白族自治州-2,_532923_祥云县
_530000_云南省-3,_532900_大理白族自治州-2,_532924_宾川县
_530000_云南省-3,_532900_大理白族自治州-2,_532925_弥渡县
_530000_云南省-3,_532900_大理白族自治州-2,_532926_南涧彝族自治县
_530000_云南省-3,_532900_大理白族自治州-2,_532927_巍山彝族回族自治县
_530000_云南省-3,_532900_大理白族自治州-2,_532928_永平县
_530000_云南省-3,_532900_大理白族自治州-2,_532929_云龙县
_530000_云南省-3,_532900_大理白族自治州-2,_532930_洱源县
_530000_云南省-3,_532900_大理白族自治州-2,_532931_剑川县
_530000_云南省-3,_532900_大理白族自治州-2,_532932_鹤庆县
_530000_云南省-3,_533100_德宏傣族景颇族自治州-2,_533102_瑞丽市
_530000_云南省-3,_533100_德宏傣族景颇族自治州-2,_533103_芒市
_530000_云南省-3,_533100_德宏傣族景颇族自治州-2,_533122_梁河县
_530000_云南省-3,_533100_德宏傣族景颇族自治州-2,_533123_盈江县
_530000_云南省-3,_533100_德宏傣族景颇族自治州-2,_533124_陇川县
_530000_云南省-3,_533300_怒江傈僳族自治州-2,_533301_泸水市
_530000_云南省-3,_533300_怒江傈僳族自治州-2,_533323_福贡县
_530000_云南省-3,_533300_怒江傈僳族自治州-2,_533324_贡山独龙族怒族自治县
_530000_云南省-3,_533300_怒江傈僳族自治州-2,_533325_兰坪白族普米族自治县
_530000_云南省-3,_533400_迪庆藏族自治州-2,_533401_香格里拉市
_530000_云南省-3,_533400_迪庆藏族自治州-2,_533422_德钦县
_530000_云南省-3,_533400_迪庆藏族自治州-2,_533423_维西傈僳族自治县
_540000_西藏自治区-3,_540100_拉萨市-2,_540102_城关区
_540000_西藏自治区-3,_540100_拉萨市-2,_540103_堆龙德庆区
_540000_西藏自治区-3,_540100_拉萨市-2,_540104_达孜区
_540000_西藏自治区-3,_540100_拉萨市-2,_540121_林周县
_540000_西藏自治区-3,_540100_拉萨市-2,_540122_当雄县
_540000_西藏自治区-3,_540100_拉萨市-2,_540123_尼木县
_540000_西藏自治区-3,_540100_拉萨市-2,_540124_曲水县
_540000_西藏自治区-3,_540100_拉萨市-2,_540127_墨竹工卡县
_540000_西藏自治区-3,_540200_日喀则市-2,_540202_桑珠孜区
_540000_西藏自治区-3,_540200_日喀则市-2,_540221_南木林县
_540000_西藏自治区-3,_540200_日喀则市-2,_540222_江孜县
_540000_西藏自治区-3,_540200_日喀则市-2,_540223_定日县
_540000_西藏自治区-3,_540200_日喀则市-2,_540224_萨迦县
_540000_西藏自治区-3,_540200_日喀则市-2,_540225_拉孜县
_540000_西藏自治区-3,_540200_日喀则市-2,_540226_昂仁县
_540000_西藏自治区-3,_540200_日喀则市-2,_540227_谢通门县
_540000_西藏自治区-3,_540200_日喀则市-2,_540228_白朗县
_540000_西藏自治区-3,_540200_日喀则市-2,_540229_仁布县
_540000_西藏自治区-3,_540200_日喀则市-2,_540230_康马县
_540000_西藏自治区-3,_540200_日喀则市-2,_540231_定结县
_540000_西藏自治区-3,_540200_日喀则市-2,_540232_仲巴县
_540000_西藏自治区-3,_540200_日喀则市-2,_540233_亚东县
_540000_西藏自治区-3,_540200_日喀则市-2,_540234_吉隆县
_540000_西藏自治区-3,_540200_日喀则市-2,_540235_聂拉木县
_540000_西藏自治区-3,_540200_日喀则市-2,_540236_萨嘎县
_540000_西藏自治区-3,_540200_日喀则市-2,_540237_岗巴县
_540000_西藏自治区-3,_540300_昌都市-2,_540302_卡若区
_540000_西藏自治区-3,_540300_昌都市-2,_540321_江达县
_540000_西藏自治区-3,_540300_昌都市-2,_540322_贡觉县
_540000_西藏自治区-3,_540300_昌都市-2,_540323_类乌齐县
_540000_西藏自治区-3,_540300_昌都市-2,_540324_丁青县
_540000_西藏自治区-3,_540300_昌都市-2,_540325_察雅县
_540000_西藏自治区-3,_540300_昌都市-2,_540326_八宿县
_540000_西藏自治区-3,_540300_昌都市-2,_540327_左贡县
_540000_西藏自治区-3,_540300_昌都市-2,_540328_芒康县
_540000_西藏自治区-3,_540300_昌都市-2,_540329_洛隆县
_540000_西藏自治区-3,_540300_昌都市-2,_540330_边坝县
_540000_西藏自治区-3,_540400_林芝市-2,_540402_巴宜区
_540000_西藏自治区-3,_540400_林芝市-2,_540421_工布江达县
_540000_西藏自治区-3,_540400_林芝市-2,_540422_米林县
_540000_西藏自治区-3,_540400_林芝市-2,_540423_墨脱县
_540000_西藏自治区-3,_540400_林芝市-2,_540424_波密县
_540000_西藏自治区-3,_540400_林芝市-2,_540425_察隅县
_540000_西藏自治区-3,_540400_林芝市-2,_540426_朗县
_540000_西藏自治区-3,_540500_山南市-2,_540502_乃东区
_540000_西藏自治区-3,_540500_山南市-2,_540521_扎囊县
_540000_西藏自治区-3,_540500_山南市-2,_540522_贡嘎县
_540000_西藏自治区-3,_540500_山南市-2,_540523_桑日县
_540000_西藏自治区-3,_540500_山南市-2,_540524_琼结县
_540000_西藏自治区-3,_540500_山南市-2,_540525_曲松县
_540000_西藏自治区-3,_540500_山南市-2,_540526_措美县
_540000_西藏自治区-3,_540500_山南市-2,_540527_洛扎县
_540000_西藏自治区-3,_540500_山南市-2,_540528_加查县
_540000_西藏自治区-3,_540500_山南市-2,_540529_隆子县
_540000_西藏自治区-3,_540500_山南市-2,_540530_错那县
_540000_西藏自治区-3,_540500_山南市-2,_540531_浪卡子县
_540000_西藏自治区-3,_540600_那曲市-2,_540602_色尼区
_540000_西藏自治区-3,_540600_那曲市-2,_540621_嘉黎县
_540000_西藏自治区-3,_540600_那曲市-2,_540622_比如县
_540000_西藏自治区-3,_540600_那曲市-2,_540623_聂荣县
_540000_西藏自治区-3,_540600_那曲市-2,_540624_安多县
_540000_西藏自治区-3,_540600_那曲市-2,_540625_申扎县
_540000_西藏自治区-3,_540600_那曲市-2,_540626_索县
_540000_西藏自治区-3,_540600_那曲市-2,_540627_班戈县
_540000_西藏自治区-3,_540600_那曲市-2,_540628_巴青县
_540000_西藏自治区-3,_540600_那曲市-2,_540629_尼玛县
_540000_西藏自治区-3,_540600_那曲市-2,_540630_双湖县
_540000_西藏自治区-3,_542500_阿里地区-2,_542521_普兰县
_540000_西藏自治区-3,_542500_阿里地区-2,_542522_札达县
_540000_西藏自治区-3,_542500_阿里地区-2,_542523_噶尔县
_540000_西藏自治区-3,_542500_阿里地区-2,_542524_日土县
_540000_西藏自治区-3,_542500_阿里地区-2,_542525_革吉县
_540000_西藏自治区-3,_542500_阿里地区-2,_542526_改则县
_540000_西藏自治区-3,_542500_阿里地区-2,_542527_措勤县
_610000_陕西省-3,_610100_西安市-2,_610102_新城区
_610000_陕西省-3,_610100_西安市-2,_610103_碑林区
_610000_陕西省-3,_610100_西安市-2,_610104_莲湖区
_610000_陕西省-3,_610100_西安市-2,_610111_灞桥区
_610000_陕西省-3,_610100_西安市-2,_610112_未央区
_610000_陕西省-3,_610100_西安市-2,_610113_雁塔区
_610000_陕西省-3,_610100_西安市-2,_610114_阎良区
_610000_陕西省-3,_610100_西安市-2,_610115_临潼区
_610000_陕西省-3,_610100_西安市-2,_610116_长安区
_610000_陕西省-3,_610100_西安市-2,_610117_高陵区
_610000_陕西省-3,_610100_西安市-2,_610118_鄠邑区
_610000_陕西省-3,_610100_西安市-2,_610122_蓝田县
_610000_陕西省-3,_610100_西安市-2,_610124_周至县
_610000_陕西省-3,_610200_铜川市-2,_610202_王益区
_610000_陕西省-3,_610200_铜川市-2,_610203_印台区
_610000_陕西省-3,_610200_铜川市-2,_610204_耀州区
_610000_陕西省-3,_610200_铜川市-2,_610222_宜君县
_610000_陕西省-3,_610300_宝鸡市-2,_610302_渭滨区
_610000_陕西省-3,_610300_宝鸡市-2,_610303_金台区
_610000_陕西省-3,_610300_宝鸡市-2,_610304_陈仓区
_610000_陕西省-3,_610300_宝鸡市-2,_610322_凤翔县
_610000_陕西省-3,_610300_宝鸡市-2,_610323_岐山县
_610000_陕西省-3,_610300_宝鸡市-2,_610324_扶风县
_610000_陕西省-3,_610300_宝鸡市-2,_610326_眉县
_610000_陕西省-3,_610300_宝鸡市-2,_610327_陇县
_610000_陕西省-3,_610300_宝鸡市-2,_610328_千阳县
_610000_陕西省-3,_610300_宝鸡市-2,_610329_麟游县
_610000_陕西省-3,_610300_宝鸡市-2,_610330_凤县
_610000_陕西省-3,_610300_宝鸡市-2,_610331_太白县
_610000_陕西省-3,_610400_咸阳市-2,_610402_秦都区
_610000_陕西省-3,_610400_咸阳市-2,_610403_杨陵区
_610000_陕西省-3,_610400_咸阳市-2,_610404_渭城区
_610000_陕西省-3,_610400_咸阳市-2,_610422_三原县
_610000_陕西省-3,_610400_咸阳市-2,_610423_泾阳县
_610000_陕西省-3,_610400_咸阳市-2,_610424_乾县
_610000_陕西省-3,_610400_咸阳市-2,_610425_礼泉县
_610000_陕西省-3,_610400_咸阳市-2,_610426_永寿县
_610000_陕西省-3,_610400_咸阳市-2,_610428_长武县
_610000_陕西省-3,_610400_咸阳市-2,_610429_旬邑县
_610000_陕西省-3,_610400_咸阳市-2,_610430_淳化县
_610000_陕西省-3,_610400_咸阳市-2,_610431_武功县
_610000_陕西省-3,_610400_咸阳市-2,_610481_兴平市
_610000_陕西省-3,_610400_咸阳市-2,_610482_彬州市
_610000_陕西省-3,_610500_渭南市-2,_610502_临渭区
_610000_陕西省-3,_610500_渭南市-2,_610503_华州区
_610000_陕西省-3,_610500_渭南市-2,_610522_潼关县
_610000_陕西省-3,_610500_渭南市-2,_610523_大荔县
_610000_陕西省-3,_610500_渭南市-2,_610524_合阳县
_610000_陕西省-3,_610500_渭南市-2,_610525_澄城县
_610000_陕西省-3,_610500_渭南市-2,_610526_蒲城县
_610000_陕西省-3,_610500_渭南市-2,_610527_白水县
_610000_陕西省-3,_610500_渭南市-2,_610528_富平县
_610000_陕西省-3,_610500_渭南市-2,_610581_韩城市
_610000_陕西省-3,_610500_渭南市-2,_610582_华阴市
_610000_陕西省-3,_610600_延安市-2,_610602_宝塔区
_610000_陕西省-3,_610600_延安市-2,_610603_安塞区
_610000_陕西省-3,_610600_延安市-2,_610621_延长县
_610000_陕西省-3,_610600_延安市-2,_610622_延川县
_610000_陕西省-3,_610600_延安市-2,_610625_志丹县
_610000_陕西省-3,_610600_延安市-2,_610626_吴起县
_610000_陕西省-3,_610600_延安市-2,_610627_甘泉县
_610000_陕西省-3,_610600_延安市-2,_610628_富县
_610000_陕西省-3,_610600_延安市-2,_610629_洛川县
_610000_陕西省-3,_610600_延安市-2,_610630_宜川县
_610000_陕西省-3,_610600_延安市-2,_610631_黄龙县
_610000_陕西省-3,_610600_延安市-2,_610632_黄陵县
_610000_陕西省-3,_610600_延安市-2,_610681_子长市
_610000_陕西省-3,_610700_汉中市-2,_610702_汉台区
_610000_陕西省-3,_610700_汉中市-2,_610703_南郑区
_610000_陕西省-3,_610700_汉中市-2,_610722_城固县
_610000_陕西省-3,_610700_汉中市-2,_610723_洋县
_610000_陕西省-3,_610700_汉中市-2,_610724_西乡县
_610000_陕西省-3,_610700_汉中市-2,_610725_勉县
_610000_陕西省-3,_610700_汉中市-2,_610726_宁强县
_610000_陕西省-3,_610700_汉中市-2,_610727_略阳县
_610000_陕西省-3,_610700_汉中市-2,_610728_镇巴县
_610000_陕西省-3,_610700_汉中市-2,_610729_留坝县
_610000_陕西省-3,_610700_汉中市-2,_610730_佛坪县
_610000_陕西省-3,_610800_榆林市-2,_610802_榆阳区
_610000_陕西省-3,_610800_榆林市-2,_610803_横山区
_610000_陕西省-3,_610800_榆林市-2,_610822_府谷县
_610000_陕西省-3,_610800_榆林市-2,_610824_靖边县
_610000_陕西省-3,_610800_榆林市-2,_610825_定边县
_610000_陕西省-3,_610800_榆林市-2,_610826_绥德县
_610000_陕西省-3,_610800_榆林市-2,_610827_米脂县
_610000_陕西省-3,_610800_榆林市-2,_610828_佳县
_610000_陕西省-3,_610800_榆林市-2,_610829_吴堡县
_610000_陕西省-3,_610800_榆林市-2,_610830_清涧县
_610000_陕西省-3,_610800_榆林市-2,_610831_子洲县
_610000_陕西省-3,_610800_榆林市-2,_610881_神木市
_610000_陕西省-3,_610900_安康市-2,_610902_汉滨区
_610000_陕西省-3,_610900_安康市-2,_610921_汉阴县
_610000_陕西省-3,_610900_安康市-2,_610922_石泉县
_610000_陕西省-3,_610900_安康市-2,_610923_宁陕县
_610000_陕西省-3,_610900_安康市-2,_610924_紫阳县
_610000_陕西省-3,_610900_安康市-2,_610925_岚皋县
_610000_陕西省-3,_610900_安康市-2,_610926_平利县
_610000_陕西省-3,_610900_安康市-2,_610927_镇坪县
_610000_陕西省-3,_610900_安康市-2,_610928_旬阳县
_610000_陕西省-3,_610900_安康市-2,_610929_白河县
_610000_陕西省-3,_611000_商洛市-2,_611002_商州区
_610000_陕西省-3,_611000_商洛市-2,_611021_洛南县
_610000_陕西省-3,_611000_商洛市-2,_611022_丹凤县
_610000_陕西省-3,_611000_商洛市-2,_611023_商南县
_610000_陕西省-3,_611000_商洛市-2,_611024_山阳县
_610000_陕西省-3,_611000_商洛市-2,_611025_镇安县
_610000_陕西省-3,_611000_商洛市-2,_611026_柞水县
_620000_甘肃省-3,_620100_兰州市-2,_620102_城关区
_620000_甘肃省-3,_620100_兰州市-2,_620103_七里河区
_620000_甘肃省-3,_620100_兰州市-2,_620104_西固区
_620000_甘肃省-3,_620100_兰州市-2,_620105_安宁区
_620000_甘肃省-3,_620100_兰州市-2,_620111_红古区
_620000_甘肃省-3,_620100_兰州市-2,_620121_永登县
_620000_甘肃省-3,_620100_兰州市-2,_620122_皋兰县
_620000_甘肃省-3,_620100_兰州市-2,_620123_榆中县
_620000_甘肃省-3,_620200_嘉峪关市-2,_620200_嘉峪关市
_620000_甘肃省-3,_620300_金昌市-2,_620302_金川区
_620000_甘肃省-3,_620300_金昌市-2,_620321_永昌县
_620000_甘肃省-3,_620400_白银市-2,_620402_白银区
_620000_甘肃省-3,_620400_白银市-2,_620403_平川区
_620000_甘肃省-3,_620400_白银市-2,_620421_靖远县
_620000_甘肃省-3,_620400_白银市-2,_620422_会宁县
_620000_甘肃省-3,_620400_白银市-2,_620423_景泰县
_620000_甘肃省-3,_620500_天水市-2,_620502_秦州区
_620000_甘肃省-3,_620500_天水市-2,_620503_麦积区
_620000_甘肃省-3,_620500_天水市-2,_620521_清水县
_620000_甘肃省-3,_620500_天水市-2,_620522_秦安县
_620000_甘肃省-3,_620500_天水市-2,_620523_甘谷县
_620000_甘肃省-3,_620500_天水市-2,_620524_武山县
_620000_甘肃省-3,_620500_天水市-2,_620525_张家川回族自治县
_620000_甘肃省-3,_620600_武威市-2,_620602_凉州区
_620000_甘肃省-3,_620600_武威市-2,_620621_民勤县
_620000_甘肃省-3,_620600_武威市-2,_620622_古浪县
_620000_甘肃省-3,_620600_武威市-2,_620623_天祝藏族自治县
_620000_甘肃省-3,_620700_张掖市-2,_620702_甘州区
_620000_甘肃省-3,_620700_张掖市-2,_620721_肃南裕固族自治县
_620000_甘肃省-3,_620700_张掖市-2,_620722_民乐县
_620000_甘肃省-3,_620700_张掖市-2,_620723_临泽县
_620000_甘肃省-3,_620700_张掖市-2,_620724_高台县
_620000_甘肃省-3,_620700_张掖市-2,_620725_山丹县
_620000_甘肃省-3,_620800_平凉市-2,_620802_崆峒区
_620000_甘肃省-3,_620800_平凉市-2,_620821_泾川县
_620000_甘肃省-3,_620800_平凉市-2,_620822_灵台县
_620000_甘肃省-3,_620800_平凉市-2,_620823_崇信县
_620000_甘肃省-3,_620800_平凉市-2,_620825_庄浪县
_620000_甘肃省-3,_620800_平凉市-2,_620826_静宁县
_620000_甘肃省-3,_620800_平凉市-2,_620881_华亭市
_620000_甘肃省-3,_620900_酒泉市-2,_620902_肃州区
_620000_甘肃省-3,_620900_酒泉市-2,_620921_金塔县
_620000_甘肃省-3,_620900_酒泉市-2,_620922_瓜州县
_620000_甘肃省-3,_620900_酒泉市-2,_620923_肃北蒙古族自治县
_620000_甘肃省-3,_620900_酒泉市-2,_620924_阿克塞哈萨克族自治县
_620000_甘肃省-3,_620900_酒泉市-2,_620981_玉门市
_620000_甘肃省-3,_620900_酒泉市-2,_620982_敦煌市
_620000_甘肃省-3,_621000_庆阳市-2,_621002_西峰区
_620000_甘肃省-3,_621000_庆阳市-2,_621021_庆城县
_620000_甘肃省-3,_621000_庆阳市-2,_621022_环县
_620000_甘肃省-3,_621000_庆阳市-2,_621023_华池县
_620000_甘肃省-3,_621000_庆阳市-2,_621024_合水县
_620000_甘肃省-3,_621000_庆阳市-2,_621025_正宁县
_620000_甘肃省-3,_621000_庆阳市-2,_621026_宁县
_620000_甘肃省-3,_621000_庆阳市-2,_621027_镇原县
_620000_甘肃省-3,_621100_定西市-2,_621102_安定区
_620000_甘肃省-3,_621100_定西市-2,_621121_通渭县
_620000_甘肃省-3,_621100_定西市-2,_621122_陇西县
_620000_甘肃省-3,_621100_定西市-2,_621123_渭源县
_620000_甘肃省-3,_621100_定西市-2,_621124_临洮县
_620000_甘肃省-3,_621100_定西市-2,_621125_漳县
_620000_甘肃省-3,_621100_定西市-2,_621126_岷县
_620000_甘肃省-3,_621200_陇南市-2,_621202_武都区
_620000_甘肃省-3,_621200_陇南市-2,_621221_成县
_620000_甘肃省-3,_621200_陇南市-2,_621222_文县
_620000_甘肃省-3,_621200_陇南市-2,_621223_宕昌县
_620000_甘肃省-3,_621200_陇南市-2,_621224_康县
_620000_甘肃省-3,_621200_陇南市-2,_621225_西和县
_620000_甘肃省-3,_621200_陇南市-2,_621226_礼县
_620000_甘肃省-3,_621200_陇南市-2,_621227_徽县
_620000_甘肃省-3,_621200_陇南市-2,_621228_两当县
_620000_甘肃省-3,_622900_临夏回族自治州-2,_622901_临夏市
_620000_甘肃省-3,_622900_临夏回族自治州-2,_622921_临夏县
_620000_甘肃省-3,_622900_临夏回族自治州-2,_622922_康乐县
_620000_甘肃省-3,_622900_临夏回族自治州-2,_622923_永靖县
_620000_甘肃省-3,_622900_临夏回族自治州-2,_622924_广河县
_620000_甘肃省-3,_622900_临夏回族自治州-2,_622925_和政县
_620000_甘肃省-3,_622900_临夏回族自治州-2,_622926_东乡族自治县
_620000_甘肃省-3,_622900_临夏回族自治州-2,_622927_积石山保安族东乡族撒拉族自治县
_620000_甘肃省-3,_623000_甘南藏族自治州-2,_623001_合作市
_620000_甘肃省-3,_623000_甘南藏族自治州-2,_623021_临潭县
_620000_甘肃省-3,_623000_甘南藏族自治州-2,_623022_卓尼县
_620000_甘肃省-3,_623000_甘南藏族自治州-2,_623023_舟曲县
_620000_甘肃省-3,_623000_甘南藏族自治州-2,_623024_迭部县
_620000_甘肃省-3,_623000_甘南藏族自治州-2,_623025_玛曲县
_620000_甘肃省-3,_623000_甘南藏族自治州-2,_623026_碌曲县
_620000_甘肃省-3,_623000_甘南藏族自治州-2,_623027_夏河县
_630000_青海省-3,_630100_西宁市-2,_630102_城东区
_630000_青海省-3,_630100_西宁市-2,_630103_城中区
_630000_青海省-3,_630100_西宁市-2,_630104_城西区
_630000_青海省-3,_630100_西宁市-2,_630105_城北区
_630000_青海省-3,_630100_西宁市-2,_630106_湟中区
_630000_青海省-3,_630100_西宁市-2,_630121_大通回族土族自治县
_630000_青海省-3,_630100_西宁市-2,_630123_湟源县
_630000_青海省-3,_630200_海东市-2,_630202_乐都区
_630000_青海省-3,_630200_海东市-2,_630203_平安区
_630000_青海省-3,_630200_海东市-2,_630222_民和回族土族自治县
_630000_青海省-3,_630200_海东市-2,_630223_互助土族自治县
_630000_青海省-3,_630200_海东市-2,_630224_化隆回族自治县
_630000_青海省-3,_630200_海东市-2,_630225_循化撒拉族自治县
_630000_青海省-3,_632200_海北藏族自治州-2,_632221_门源回族自治县
_630000_青海省-3,_632200_海北藏族自治州-2,_632222_祁连县
_630000_青海省-3,_632200_海北藏族自治州-2,_632223_海晏县
_630000_青海省-3,_632200_海北藏族自治州-2,_632224_刚察县
_630000_青海省-3,_632300_黄南藏族自治州-2,_632301_同仁市
_630000_青海省-3,_632300_黄南藏族自治州-2,_632322_尖扎县
_630000_青海省-3,_632300_黄南藏族自治州-2,_632323_泽库县
_630000_青海省-3,_632300_黄南藏族自治州-2,_632324_河南蒙古族自治县
_630000_青海省-3,_632500_海南藏族自治州-2,_632521_共和县
_630000_青海省-3,_632500_海南藏族自治州-2,_632522_同德县
_630000_青海省-3,_632500_海南藏族自治州-2,_632523_贵德县
_630000_青海省-3,_632500_海南藏族自治州-2,_632524_兴海县
_630000_青海省-3,_632500_海南藏族自治州-2,_632525_贵南县
_630000_青海省-3,_632600_果洛藏族自治州-2,_632621_玛沁县
_630000_青海省-3,_632600_果洛藏族自治州-2,_632622_班玛县
_630000_青海省-3,_632600_果洛藏族自治州-2,_632623_甘德县
_630000_青海省-3,_632600_果洛藏族自治州-2,_632624_达日县
_630000_青海省-3,_632600_果洛藏族自治州-2,_632625_久治县
_630000_青海省-3,_632600_果洛藏族自治州-2,_632626_玛多县
_630000_青海省-3,_632700_玉树藏族自治州-2,_632701_玉树市
_630000_青海省-3,_632700_玉树藏族自治州-2,_632722_杂多县
_630000_青海省-3,_632700_玉树藏族自治州-2,_632723_称多县
_630000_青海省-3,_632700_玉树藏族自治州-2,_632724_治多县
_630000_青海省-3,_632700_玉树藏族自治州-2,_632725_囊谦县
_630000_青海省-3,_632700_玉树藏族自治州-2,_632726_曲麻莱县
_630000_青海省-3,_632800_海西蒙古族藏族自治州-2,_632801_格尔木市
_630000_青海省-3,_632800_海西蒙古族藏族自治州-2,_632802_德令哈市
_630000_青海省-3,_632800_海西蒙古族藏族自治州-2,_632803_茫崖市
_630000_青海省-3,_632800_海西蒙古族藏族自治州-2,_632821_乌兰县
_630000_青海省-3,_632800_海西蒙古族藏族自治州-2,_632822_都兰县
_630000_青海省-3,_632800_海西蒙古族藏族自治州-2,_632823_天峻县
_630000_青海省-3,_632800_海西蒙古族藏族自治州-2,_632857_大柴旦行政委员会
_640000_宁夏回族自治区-3,_640100_银川市-2,_640104_兴庆区
_640000_宁夏回族自治区-3,_640100_银川市-2,_640105_西夏区
_640000_宁夏回族自治区-3,_640100_银川市-2,_640106_金凤区
_640000_宁夏回族自治区-3,_640100_银川市-2,_640121_永宁县
_640000_宁夏回族自治区-3,_640100_银川市-2,_640122_贺兰县
_640000_宁夏回族自治区-3,_640100_银川市-2,_640181_灵武市
_640000_宁夏回族自治区-3,_640200_石嘴山市-2,_640202_大武口区
_640000_宁夏回族自治区-3,_640200_石嘴山市-2,_640205_惠农区
_640000_宁夏回族自治区-3,_640200_石嘴山市-2,_640221_平罗县
_640000_宁夏回族自治区-3,_640300_吴忠市-2,_640302_利通区
_640000_宁夏回族自治区-3,_640300_吴忠市-2,_640303_红寺堡区
_640000_宁夏回族自治区-3,_640300_吴忠市-2,_640323_盐池县
_640000_宁夏回族自治区-3,_640300_吴忠市-2,_640324_同心县
_640000_宁夏回族自治区-3,_640300_吴忠市-2,_640381_青铜峡市
_640000_宁夏回族自治区-3,_640400_固原市-2,_640402_原州区
_640000_宁夏回族自治区-3,_640400_固原市-2,_640422_西吉县
_640000_宁夏回族自治区-3,_640400_固原市-2,_640423_隆德县
_640000_宁夏回族自治区-3,_640400_固原市-2,_640424_泾源县
_640000_宁夏回族自治区-3,_640400_固原市-2,_640425_彭阳县
_640000_宁夏回族自治区-3,_640500_中卫市-2,_640502_沙坡头区
_640000_宁夏回族自治区-3,_640500_中卫市-2,_640521_中宁县
_640000_宁夏回族自治区-3,_640500_中卫市-2,_640522_海原县
_650000_新疆维吾尔自治区-3,_650100_乌鲁木齐市-2,_650102_天山区
_650000_新疆维吾尔自治区-3,_650100_乌鲁木齐市-2,_650103_沙依巴克区
_650000_新疆维吾尔自治区-3,_650100_乌鲁木齐市-2,_650104_新市区
_650000_新疆维吾尔自治区-3,_650100_乌鲁木齐市-2,_650105_水磨沟区
_650000_新疆维吾尔自治区-3,_650100_乌鲁木齐市-2,_650106_头屯河区
_650000_新疆维吾尔自治区-3,_650100_乌鲁木齐市-2,_650107_达坂城区
_650000_新疆维吾尔自治区-3,_650100_乌鲁木齐市-2,_650109_米东区
_650000_新疆维吾尔自治区-3,_650100_乌鲁木齐市-2,_650121_乌鲁木齐县
_650000_新疆维吾尔自治区-3,_650200_克拉玛依市-2,_650202_独山子区
_650000_新疆维吾尔自治区-3,_650200_克拉玛依市-2,_650203_克拉玛依区
_650000_新疆维吾尔自治区-3,_650200_克拉玛依市-2,_650204_白碱滩区
_650000_新疆维吾尔自治区-3,_650200_克拉玛依市-2,_650205_乌尔禾区
_650000_新疆维吾尔自治区-3,_650400_吐鲁番市-2,_650402_高昌区
_650000_新疆维吾尔自治区-3,_650400_吐鲁番市-2,_650421_鄯善县
_650000_新疆维吾尔自治区-3,_650400_吐鲁番市-2,_650422_托克逊县
_650000_新疆维吾尔自治区-3,_650500_哈密市-2,_650502_伊州区
